time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
1746729174125305600,0.2193056640625,0.9933224629843487,-0.39152881503105164,0.4701431560760415,0.05567864328622818,7.9956371990774e-18,0.8766689847045466,0.09769839747598943,left,-0.35804587602615356,-0.1799201941351192,8.083816153812409,-5.267123240834474,-0.1020630702586617,-0.06992557644844055,-1.024467945098877,1.7549103616669772,0.22477588057518005
1746729174165305600,0.2593056640625,0.09326214212063272,-0.38391295075416565,0.08436409838406098,0.021360740065574646,-0.19076313520520582,0.9570261086576919,-0.3730691393803562,left,0.012878954410552979,-0.43105000616906997,0.8297251691482961,-8.870892413932085,-0.2014771952374623,-0.032948195934295654,-0.29677730798721313,4.097463375389576,-0.01556485891342163
1746729174205305600,0.2993056640625,-0.21576297311732473,-0.3427053987979889,-0.04440461387200692,-0.08584994077682495,-0.2502327816314221,0.9406389715202643,-0.5653287305065929,left,0.01823478937149048,-0.4126102885071192,-1.9233344989612697,-8.775347634887694,-0.2249667035565695,-0.013511432334780693,-0.03979158401489258,3.9324852868959304,0.018610596656799316
1746729174245305600,0.3393056640625,-0.2371487372342441,-0.2973063290119171,-0.051910612549548193,-0.07475090026855469,-0.2576896179152407,0.937359978215977,-0.5865288875041335,left,-0.008651256561279297,-0.4134881665680411,-2.1097360453642904,-8.728853594738245,-0.2285992726799795,0.008524198085069656,-0.026326775550842285,3.940370194926858,0.0027599036693573
1746729174285305600,0.3793056640625,-0.2549420131838882,-0.2541641592979431,-0.05765002246029579,-0.08109886944293976,-0.2619476881378927,0.9345073413326346,-0.6011159627791074,left,-0.0005054473876953125,-0.41932822783195944,-2.258866868645698,-8.667518543809653,-0.2340000630425773,0.009384333156049252,-0.01942688226699829,3.992747740156948,-0.0007414817810058594
1746729174325305300,0.419305419921875,-0.26183075318377597,-0.22480428218841553,-0.06042877237571299,-0.11316445469856262,-0.2654754450069836,0.9334570695616303,-0.6096965667997684,left,-0.004983723163604736,-0.41573956848323584,-2.322215012962371,-8.665536430081724,-0.23351439286246037,0.06664380431175232,-0.028711900115013123,3.9605782856971024,-0.018562406301498413
1746729174365305600,0.4593056640625,-0.2724797763196484,-0.1273503452539444,-0.06532711107789203,-0.13345976173877716,-0.2689041692045653,0.9324072531969607,-0.6185122111362157,left,-0.0071787238121032715,-0.4097381667475994,-2.420714404028654,-8.663052796572446,-0.23246421838265185,0.07963714748620987,-0.031281858682632446,3.906666955028474,-0.016074687242507935
1746729174405305600,0.4993056640625,-0.2781612448167928,-0.010762974619865417,-0.06846343595231764,-0.02294088900089264,-0.2692390943296518,0.932337968175923,-0.6198362836442478,left,-0.010019123554229736,-0.4057551135932809,-2.4741470112696287,-8.66405349804759,-0.2314497298173115,0.045089829713106155,-0.014088422060012817,3.870808875183761,-0.027345389127731323
1746729174445305600,0.5393056640625,-0.27679705751688644,0.10681981593370438,-0.06859056918166562,0.19716155529022217,-0.26904756440545335,0.9328573245546187,-0.6183421264470799,left,-0.005839645862579346,-0.4020838022040413,-2.4661922528728843,-8.681032105377316,-0.22953405856595688,0.007010027766227722,-0.00705227255821228,3.837703016656637,-0.02431890368461609
1746729174485305600,0.5793056640625,-0.27070060519596445,0.04259958118200302,-0.06626122745742567,0.1875329166650772,-0.26916042709094423,0.933435529595303,-0.616683072966313,left,-0.0013001561164855957,-0.40005542385749526,-2.4152998316340146,-8.703388314092159,-0.22772820272447508,-0.06133333593606949,-0.0013267695903778076,3.8193899458527563,-0.0308360755443573
