time,seconds_elapsed,z,y,x
1746739373630488300,0.02248828125,0.006017113104462624,0.0010996018536388874,-0.03766865283250809
1746739373640568600,0.032568603515625,-0.0021280976943671703,0.003529756795614958,-0.015135464258491993
1746739373650647300,0.042647216796875,-0.008463757112622261,0.005180917214602232,0.012669801712036133
1746739373660727600,0.0527275390625,-0.009394391439855099,0.006178391631692648,0.040130749344825745
1746739373670807600,0.0628076171875,-0.005858246237039566,0.009125178679823875,0.058789122849702835
1746739373680887600,0.072887451171875,-0.005743526387959719,0.009677579626441002,0.06417883932590485
1746739373690966500,0.082966552734375,-0.003075838554650545,0.015419887378811836,0.054362695664167404
1746739373701046500,0.093046630859375,-0.0033748438581824303,0.012433173134922981,0.038627587258815765
1746739373711126500,0.10312646484375,0.0009629130363464355,0.0088160689920187,0.019558824598789215
1746739373721206500,0.11320654296875,0.006175300106406212,0.0018649138510227203,-0.003783054184168577
1746739373731285500,0.123285400390625,0.00784936361014843,-0.0015961299650371075,-0.023027056828141212
1746739373741365500,0.133365478515625,0.00451135728508234,-0.0019082524813711643,-0.03749494627118111
1746739373751445500,0.143445556640625,0.006090877577662468,-0.002068308647722006,-0.04593583568930626
1746739373761524500,0.1535244140625,0.006488032639026642,0.002563110552728176,-0.044775985181331635
1746739373771604500,0.1636044921875,0.0052446024492383,0.005740527994930744,-0.03703230991959572
1746739373781684500,0.1736845703125,0.006551488768309355,0.005596018861979246,-0.020991181954741478
1746739373791764500,0.183764404296875,0.004376485012471676,0.008929764851927757,-0.004245224874466658
1746739373801843500,0.193843505859375,0.0001948629505932331,0.00841454416513443,0.00918627344071865
1746739373811923500,0.20392333984375,-0.00023630307987332344,0.006387611851096153,0.028185797855257988
1746739373822003700,0.214003662109375,-0.0019975295290350914,0.006900088861584663,0.035345930606126785
1746739373832083500,0.22408349609375,0.0024752493482083082,0.004869961179792881,0.04179104417562485
1746739373842162700,0.23416259765625,0.0003754096105694771,-0.0033534090034663677,0.03535124287009239
1746739373852242400,0.244242431640625,0.0019067274406552315,-0.00470416434109211,0.025077033787965775
1746739373862322700,0.25432275390625,0.0034514288417994976,-0.004367253743112087,0.01774153858423233
1746739373872402400,0.26440234375,0.001724368892610073,-0.005572600290179253,0.009907051920890808
1746739373882482200,0.274482177734375,-0.001273483969271183,-0.004178149625658989,0.0015044279862195253
1746739373892562000,0.28456201171875,0.001118567306548357,-0.0004931334406137466,-0.008083751425147057
1746739373902642000,0.294641845703125,0.002548936055973172,-0.0006062937900424004,-0.01577475108206272
1746739373912721000,0.304720947265625,0.0011965828016400337,-0.0019352110102772713,-0.01866188272833824
1746739373922801000,0.31480078125,0.0011812192387878895,-0.0006584953516721725,-0.017832068726420403
1746739373932881000,0.324880859375,0.0001569679006934166,-0.006145938765257597,-0.017319943755865097
1746739373942961000,0.3349609375,-0.0005471091717481613,-0.011618263088166714,-0.010434088297188282
1746739373953040000,0.345039794921875,-0.0003170119598507881,-0.009814504534006119,-0.001860574004240334
1746739373963119900,0.355119873046875,-0.0017337249591946602,-0.006817304063588381,0.009729670360684395
1746739373973200100,0.3652001953125,-0.0033201701007783413,-0.0016774032264947891,0.020076584070920944
1746739373983279900,0.37527978515625,-0.002383097540587187,0.005755053833127022,0.019544653594493866
1746739373993359000,0.385359130859375,-0.0013071801513433456,0.0026713795959949493,0.014668937772512436
1746739374003438800,0.39543896484375,-0.002882090862840414,0.0008993083611130714,0.006742010358721018
1746739374013519000,0.40551904296875,0.0010796277783811092,-0.009922180324792862,-0.004560711327940226
1746739374023598000,0.41559814453125,-0.001982359681278467,-0.014903638511896133,-0.009062139317393303
1746739374033678000,0.425677978515625,-0.0002576969563961029,-0.01548554003238678,-0.005055414047092199
1746739374043757800,0.4357578125,-0.0017594429664313793,-0.008276467211544514,-0.005407890770584345
1746739374053838000,0.445838134765625,-0.0027333609759807587,-0.0022697076201438904,-0.000271185563178733
1746739374063916800,0.455916748046875,-0.007735832594335079,0.0021917815320193768,0.0038728187792003155
1746739374073997000,0.4659970703125,-0.010332148522138596,0.003629887942224741,0.010258546099066734
1746739374084076800,0.476076904296875,-0.008205294609069824,-0.006134814582765102,0.008364366367459297
1746739374094157000,0.486156982421875,-0.0037295869551599026,-0.017203710973262787,0.01036786288022995
1746739374104235800,0.49623583984375,-0.0017504612915217876,-0.018789131194353104,0.006719233933836222
1746739374114316000,0.50631591796875,0.0016791573725640774,-0.014564292505383492,0.004764207173138857
1746739374124396000,0.51639599609375,-0.0002740095369517803,-0.004118655808269978,0.001596713555045426
1746739374134476000,0.52647607421875,-0.000658037606626749,0.0062919072806835175,-0.0064574843272566795
1746739374144555000,0.536554931640625,-0.006026307586580515,0.018215371295809746,-0.007402205839753151
1746739374154635000,0.546635009765625,-0.008846061304211617,0.020145630463957787,-0.004619734827429056
1746739374164715000,0.556715087890625,-0.004949857015162706,0.01367121934890747,-0.001717688632197678
1746739374174794000,0.5667939453125,-0.0023934892378747463,-0.000025151297450065613,0.006797502748668194
1746739374184874000,0.5768740234375,0.0034913034178316593,-0.017153456807136536,0.007897051982581615
1746739374194954000,0.5869541015625,0.006029029842466116,-0.014496954157948494,0.00876364391297102
1746739374205034000,0.597033935546875,0.006570862140506506,-0.007667608559131622,0.0044341012835502625
1746739374215113000,0.607113037109375,0.00408560037612915,-0.004488326609134674,-0.007196455728262663
1746739374225193000,0.61719287109375,0.0028944890946149826,0.00830263365060091,-0.019286097958683968
1746739374235273000,0.62727294921875,0.0022308293264359236,0.014302735216915607,-0.028879869729280472
1746739374245353000,0.63735302734375,0.0048967208713293076,0.009936502203345299,-0.036504585295915604
1746739374255432000,0.647431884765625,0.004943592939525843,0.000959253404289484,-0.04352441057562828
1746739374265512000,0.657511962890625,0.006231555249541998,-0.006228493060916662,-0.050328996032476425
1746739374275592200,0.66759228515625,0.005246984306722879,-0.008401365950703621,-0.04687168076634407
1746739374285671000,0.6776708984375,0.004360418301075697,-0.011248018592596054,-0.037025175988674164
1746739374295751200,0.687751220703125,0.002687686588615179,-0.009431210346519947,-0.023501379415392876
1746739374305831000,0.697830810546875,-0.00024484051391482353,0.0022091357968747616,-0.0030664533842355013
1746739374315911200,0.7079111328125,-0.0023521999828517437,0.007964227348566055,0.01951901614665985
1746739374325990000,0.717989990234375,-0.004319941159337759,0.015883423388004303,0.031124988570809364
1746739374336070100,0.728070068359375,-0.0053593735210597515,0.015428822487592697,0.037263307720422745
1746739374346150000,0.73814990234375,-0.004669280722737312,0.01197019498795271,0.02884364128112793
1746739374356230100,0.748230224609375,-0.002694547176361084,0.0026435377076268196,0.012727521359920502
1746739374366308900,0.758308837890625,0.0012065297923982143,-0.006702643819153309,-0.006402189377695322
1746739374376389000,0.76838916015625,0.0015370282344520092,-0.01540159247815609,-0.023084230720996857
1746739374386468900,0.77846875,-0.0011576316319406033,-0.01794048584997654,-0.035080816596746445
1746739374396548900,0.788548828125,0.00017661228775978088,-0.007616742048412561,-0.04371291771531105
1746739374406627800,0.7986279296875,-0.00024119950830936432,-0.0005371924489736557,-0.040742628276348114
1746739374416708000,0.8087080078125,-0.0021030153147876263,0.004688461776822805,-0.026200970634818077
1746739374426788000,0.8187880859375,-0.00009224610403180122,0.007872000336647034,-0.008059810847043991
1746739374436867000,0.8288671875,-0.0008943900465965271,0.007380647584795952,0.008776160888373852
1746739374446947000,0.838947021484375,-0.0023191808722913265,0.00418165884912014,0.022679461166262627
1746739374457027000,0.849027099609375,-0.0027008126489818096,0.0009600324556231499,0.02889368124306202
