time,seconds_elapsed,z,y,x
1746739308815227400,0.028227294921875,-0.004479775762557983,0.028137130203843116,0.05247358948308974
1746739308825308400,0.038308349609375,-0.011756488767266272,0.014713000485301017,0.04604341030512005
1746739308835389400,0.048389404296875,-0.03304536051154137,0.02530395260453224,0.03837070198645815
1746739308845470500,0.058470458984375,-0.04557224912941456,0.050128597259521485,0.058579797403700645
1746739308855550200,0.06855029296875,-0.08716156610250472,0.04573065456151962,0.057491874302830544
1746739308865631200,0.07863134765625,-0.12734978410601616,0.07482756970822811,0.07680409394558518
1746739308875712500,0.08871240234375,-0.16959668820500373,0.05121113179922104,0.03816580879781395
1746739308885792300,0.098792236328125,-0.15904197644293308,0.01940145056247711,0.02229751906385645
1746739308895873300,0.108873291015625,-0.13982348123192787,0.04036240552663803,0.0172157588201575
1746739308905954300,0.118954345703125,-0.10888766022026539,0.03820902688503265,0.0331741927892901
1746739308916034600,0.12903466796875,-0.03833411456942558,0.03285480637550354,0.04743398788068443
1746739308926115300,0.139115234375,0.04981237091720104,0.043563831916451454,0.07349862265940756
1746739308936196400,0.1491962890625,0.10930442432761192,0.043483167895674704,0.08824746164306997
1746739308946276400,0.1592763671875,0.1677507680773735,0.0388081618219614,0.06979794151056558
1746739308956357000,0.169357177734375,0.1728875464439392,0.050503275790810584,0.08185074634328485
1746739308966438400,0.1794384765625,0.11277531530857085,0.05437281070053577,0.0655555729667656
1746739308976518400,0.189518310546875,0.06763268976807595,0.04196341098248958,0.07377714733984321
1746739308986599400,0.199599365234375,0.018250526961684225,0.045132688668370245,0.0641429114235565
1746739308996680200,0.20968017578125,-0.03954407488107681,0.037215924194455144,0.030002284754905847
1746739309006761200,0.21976123046875,-0.08174012557566165,0.021124036571383474,0.01770852903947234
1746739309016841500,0.229841552734375,-0.09328326385319233,0.036702713975310323,0.030898101083468642
1746739309026922500,0.239922607421875,-0.09040624711215496,0.009909984117746353,0.043427126859501
1746739309037003300,0.250003173828125,-0.12114216163754463,0.0030231472134590147,0.03895650251777842
1746739309047083300,0.260083251953125,-0.12177695240974426,0.03957563906311989,0.049382016675919294
1746739309057164500,0.27016455078125,-0.11734510744214058,0.03881868321597576,0.08991407968103884
1746739309067245300,0.280245361328125,-0.0730938777834177,0.049368718802928924,0.05660137347020208
1746739309077325300,0.2903251953125,-0.037350948750972744,0.043917467659711835,0.050378553432598706
1746739309087406300,0.30040625,-0.003304302242398262,0.06312134982347488,0.048474272447545076
1746739309097487400,0.3104873046875,0.019663316369056702,0.05350596473813057,0.05615467088231817
1746739309107567400,0.3205673828125,0.04131517620682716,0.023701193583011627,0.031018768321070818
1746739309117648400,0.3306484375,0.017973463585972786,0.00953881271779537,0.01661298888772726
1746739309127729400,0.3407294921875,-0.07542787368893623,0.0077174425095319745,0.038359376874845474
1746739309137809200,0.35080908203125,-0.13637246399521827,0.04900105453431606,0.0625837906143628
1746739309147890400,0.360890380859375,-0.1787736818730831,0.035060207465291024,0.06349219242986291
1746739309157971500,0.370971435546875,-0.19704583614468574,0.025258944419026375,0.043643856616411354
1746739309168051200,0.38105126953125,-0.1808791297197342,0.06272445946037769,0.047490850900765505
1746739309178132200,0.39113232421875,-0.13666647850573063,0.06982581589818,0.03579679637784138
1746739309188213200,0.401213134765625,-0.05341653288900852,0.0784574506431818,0.03564308538716286
1746739309198294500,0.41129443359375,-0.002647299638390541,0.05974164425730705,0.025562877535354345
1746739309208374300,0.421374267578125,0.09589549217820167,0.03230126414597034,0.055441298448573796
1746739309218455300,0.431455322265625,0.13239596157968042,0.04955225867629051,0.09616749578630551
1746739309228536300,0.441536376953125,0.0961772317290306,0.05316518847644329,0.10785057225748897
1746739309238616600,0.451616455078125,0.04663607896864414,0.005787935751676559,0.07232075625276192
1746739309248697300,0.461697265625,0.009760931035876273,0.020710195073485375,0.06388860786892474
1746739309258778400,0.4717783203125,0.01628477984666824,0.04087620026767254,0.03834722977932542
1746739309268858400,0.4818583984375,0.003454524368047714,0.023794717085361478,0.012924144307151436
1746739309278939100,0.491939208984375,-0.02594575763940811,0.04613631275296211,0.0021370485613122583
1746739309289020400,0.5020205078125,-0.024226094239950178,0.04064005342423915,0.034233236855547876
1746739309299100400,0.512100341796875,-0.03799626091718673,0.0251923089236021,0.07178601005524396
1746739309309181400,0.522181396484375,-0.03629354865252971,0.035381694504618644,0.11647004164066165
1746739309319262200,0.53226220703125,-0.05319266100525856,0.05640577783286571,0.0861703996406868
1746739309329342500,0.542342529296875,-0.027381927922368047,0.06800327664613723,0.07635125387785956
1746739309339423500,0.552423583984375,-0.005171849679946899,0.06671206779181957,0.06916128757484256
1746739309349504500,0.56250439453125,-0.05159808529019355,0.05446165802776813,0.06955026862611993
1746739309359584300,0.572584228515625,0.028597733452916142,0.03060731970965862,0.03170682365046814
1746739309369665300,0.582665283203125,0.026979776862263678,0.03161503544747829,0.02066893148133531
1746739309379746600,0.59274658203125,0.0015372925698757171,0.018601240095496175,0.0519828285577707
1746739309389826300,0.602826416015625,-0.02739478740394115,0.02964227406978607,0.06605247137192637
1746739309399907300,0.6129072265625,-0.04082710042893886,0.04589139808118343,0.060626793061383064
1746739309409988400,0.62298828125,0.020931728869676588,0.0235673380702734,0.07328379259863868
1746739309420068400,0.633068359375,0.10219663814902305,0.031221652215719223,0.08311355108702555
1746739309430149400,0.6431494140625,0.10586100587546825,0.04640869995355606,0.04124412026461213
1746739309440230400,0.65323046875,0.11945990763902664,0.027145196557044983,0.04877840649327263
1746739309450310400,0.663310302734375,0.12006196518540381,0.03837386205792427,0.08881864912714808
1746739309460391200,0.67339111328125,0.04247779024541378,0.04613455918729305,0.10803310748385264
1746739309470472400,0.683472412109375,-0.02988718874156475,0.04017009782493114,0.08445855422150343
1746739309480552400,0.693552490234375,-0.17102935135662556,0.04300502898991108,0.02841172762783244
1746739309490633200,0.70363330078125,-0.24514380435943603,0.04871288524270057,0.0028557912899181245
1746739309500714200,0.71371435546875,-0.2964852845400572,-0.0038204350709915157,-0.0029455153999850153
1746739309510794500,0.72379443359375,-0.3032067017495632,0.017128244933485984,0.02123606384480372
1746739309520875500,0.73387548828125,-0.22953590086102485,0.040725393620133395,0.04955116269774735
1746739309530956300,0.743956298828125,-0.133195003002882,0.03664484630823135,0.05814522364502772
1746739309541036300,0.754036376953125,-0.017232289829850197,0.07232873862981797,0.053879711687657976
1746739309551117300,0.764117431640625,0.12259645209908485,0.03977788363695144,0.044120041027106344
1746739309561198600,0.774198486328125,0.16167700112164018,0.0021159692406654356,0.01108178610978648
1746739309571278300,0.7842783203125,0.19466215587854385,0.012521043398976325,0.024887919149547813
1746739309581359400,0.794359375,0.16752222001850603,0.027384266009926793,0.07555677903192118
1746739309591440400,0.8044404296875,0.10785364099740981,0.026505729609727857,0.0919801453653723
1746739309601520400,0.814520263671875,0.023290859216451642,0.01592763697206974,0.10640654746163636
1746739309611601400,0.824601318359375,-0.07623334485292434,0.030709611040353774,0.057410735358018425
1746739309621682400,0.834682373046875,-0.07674655507206916,0.055904258051514624,0.01857553939865902
1746739309631762200,0.84476220703125,-0.11466098292469977,0.052044075492024416,0.027280750836525113
1746739309641843200,0.85484326171875,-0.03539280042052269,0.06768412769436837,0.07962291422598064
1746739309651924500,0.864924560546875,0.027825580036640166,0.10141513238251208,0.11772793274726719
1746739309662004500,0.87500439453125,0.041942368194460865,0.08983750731348991,0.10060854697367176
1746739309672085200,0.885085205078125,0.07481178761720657,0.07041618300676346,0.05727985725365579
1746739309682166300,0.895166259765625,0.05633095903098583,0.018999884024262427,-0.004363967363163829
1746739309692246500,0.90524658203125,0.01225157880783081,-0.018646248281002045,-0.045223362626507876
1746739309702327300,0.915327392578125,-0.05145838455855846,-0.012768296158313751,-0.047746889754757285
1746739309712408300,0.925408203125,-0.0865092396736145,0.035085341906547544,0.03633895869683474
1746739309722488300,0.93548828125,0.11785481052994727,0.02428863808214664,0.11368238368351012
1746739309732569300,0.9455693359375,-0.13797639206051826,0.0501975708425045,0.1731509100878611
1746739309742650400,0.955650390625,-0.16823124507069587,0.028747955578565597,0.05997366291489452
1746739309752730400,0.96573046875,-0.04036883526742458,0.024357027143239972,-0.03721786042321473
1746739309762811400,0.975811279296875,0.03606909224689007,-0.005298106408119201,0.037005898172967136
1746739309772892400,0.985892333984375,-0.07958499336838722,-0.033930326652526856,0.053074185724742706
1746739309782972400,0.995972412109375,-0.27285774071514607,0.03117547498643398,-0.03374737130105495
1746739309793053400,1.006053466796875,-0.2649047358840704,0.03521452124416828,-0.028572745142132042
1746739309803134500,1.016134521484375,-0.20681845761835574,0.060814826446771615,0.07551482132002711
1746739309813214200,1.026214111328125,-0.12683540484309197,0.06719546739459037,0.08459445556085557
1746739309823295200,1.036295166015625,-0.024055998370051384,0.08184884664714336,0.06860237505044788
1746739309833376300,1.046376220703125,0.058199675512313837,0.09133505239486694,0.07955898214429616
1746739309843456300,1.056456298828125,0.15227262843847275,0.08511632401049136,0.10232629241067916
1746739309853537300,1.066537353515625,0.2437584874808788,0.07926993606984614,0.09308971404246985
1746739309863618300,1.076618408203125,0.2532756728887558,0.05218319170176983,0.08861154571510851
1746739309873698300,1.0866982421875,0.2564332601368427,0.02276595855951309,0.09901979821119457
1746739309883779300,1.096779296875,0.20826514929533005,-0.008766074779629707,0.05971004354264587
1746739309893860400,1.1068603515625,0.08085749752223491,0.001954056677222252,0.02976480447091162
1746739309903940000,1.116940185546875,-0.027820319339632988,0.02331716270148754,0.05402885610107332
