time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
1746576276645480200,0.618480224609375,0.10067232088404583,-0.09896582365036011,0.04522750965964265,0.01123369112610817,3.850980221226209e-17,0.9655664660243283,0.026669542284516384,right,0.0004861158085986972,-0.5175423830625985,0.856516145440191,-8.479197865912317,-0.2561946223989601,-0.005993947386741638,0.010114273987710476,4.851799979946017,0.0011898044031113386
1746576276685480200,0.658480224609375,0.09099945893729386,-0.0928284227848053,0.041819284590637086,0.013763980939984322,-0.0029803114034054516,0.9668940320440041,0.017506490297886496,right,0.006735384464263916,-0.5086555036515684,0.7783468640886246,-8.529689451265334,-0.2517101766522311,-0.02413995936512947,0.020315490663051605,4.775872340041399,0.005129009485244751
1746576276725480200,0.698480224609375,0.09816776217228049,0.04039105772972107,0.04474338779238752,0.0007786490023136139,-0.0020455700012168856,0.9663029817947515,0.021488530318972132,right,0.01137542724609375,-0.5121593836873225,0.837824523647502,-8.507185358512402,-0.2534803551615528,-0.002014739438891411,-0.0038447901606559753,4.805854221329093,-0.00892704725265503
1746576276765480000,0.73847998046875,0.10368464510952877,0.07530682533979416,0.04673427414933115,0.03079366125166416,-0.00006275603105068368,0.9663638568359679,0.026959338443965246,right,0.022742867469787598,-0.510697583952842,0.885470802571997,-8.509411802390217,-0.2528965003425299,0.06811156123876572,-0.0036896318197250366,4.793353051674366,-0.004839062690734863
1746576276805480000,0.77847998046875,0.1036870723860897,0.014699719846248627,0.04675281180231106,0.0773705393075943,0.00031889460794837585,0.9670920725657868,0.027426891056760445,right,0.018863916397094727,-0.5048744023840603,0.8883654280349612,-8.53702812359035,-0.2500937340105387,0.10480403900146484,0.0076883211731910706,4.743452710212767,-0.014935135841369629
1746576276845480000,0.81847998046875,0.10361718961491924,-0.02116725593805313,0.04690136779639734,0.03154695779085159,-0.0002260226468621126,0.9673407725763016,0.026172004863163924,right,0.010143697261810303,-0.5028842754034761,0.888743467567116,-8.54646289141178,-0.24910225167420944,0.06004101410508156,0.009761005640029907,4.726361582419276,-0.00733610987663269
1746576276885480000,0.85847998046875,0.1056740209964548,-0.014321130700409412,0.04805751902946687,0.043153420090675354,-0.001157740038750091,0.9672115528729925,0.024811392438453674,right,0.004106462001800537,-0.5035290338910956,0.9059986268159002,-8.541584471720457,-0.24938095896350201,0.032121699303388596,0.0009001046419143677,4.731900804106891,-0.0017455518245697021
1746576276925480200,0.898480224609375,0.10773059131272149,-0.007475004997104406,0.04921355786997156,0.05475988611578941,-0.0020894289245908713,0.9670800959927796,0.023451870153613337,right,-0.0019357800483703613,-0.5041762528548044,0.923233546994254,-8.53665636766851,-0.24965910234472713,0.004202384501695633,-0.007958739995956421,4.737459022755921,0.0038430094718933105
1746576276965480200,0.938480224609375,0.11177553057622264,0.03389187902212143,0.05112135069316534,0.07661795616149902,-0.0024446450230376725,0.9669213050230452,0.02378894329140441,right,-0.0007874965667724609,-0.5046413258295618,0.9575103489968925,-8.530662095689774,-0.2498877401451286,0.02812967635691166,-0.010684601962566376,4.7414518917843695,0.008862674236297607
1746576277005480000,0.97847998046875,0.11434700098280201,0.03682338818907738,0.05229643816731976,0.050476640462875366,-0.0024402805508753423,0.9669525432749821,0.024415373308637914,right,-0.010957121849060059,-0.5038593264097475,0.9798661923855543,-8.531852182257175,-0.24952289787909118,0.03737979382276535,-0.012041255831718445,4.7347377810984845,0.008385539054870605
