time,seconds_elapsed,z,y,x
1746576066494094600,0.052094482421875,0.015830606338381768,-0.014391129853483288,0.01985072869993746
1746576066504058600,0.06205859375,-0.005118073666095733,-0.006051979815610684,-0.007357413558103144
1746576066514023400,0.0720234375,-0.01798632306754589,0.0004970262693241238,0.0028087646772619337
1746576066523987500,0.081987548828125,-0.012149871999025345,0.007177887706155888,-0.011014566092472523
1746576066533951500,0.091951416015625,-0.01738601908683777,0.013181653599021955,-0.003496947870822623
1746576066543916800,0.101916748046875,-0.025765140375494957,0.009279910619859583,0.009464532772032543
1746576066553880600,0.111880615234375,-0.030702012255787847,0.0019222961323568596,0.0023526732065249235
1746576066563845600,0.121845703125,-0.027709260180592537,0.016734144749096593,-0.0045286381392739715
1746576066573809700,0.1318095703125,-0.008554477855563163,-0.005499551830929704,0.016035572592262178
1746576066583774500,0.1417744140625,-0.00421498734652996,-0.0058957206748193125,-0.0006296944719739257
1746576066593738500,0.151738525390625,-0.00945171895623207,-0.025807719141896814,-0.0025857239105738696
1746576066603703600,0.16170361328125,-0.018130699974298475,-0.01754434688712936,0.0009560220832005142
1746576066613667800,0.171667724609375,-0.009301496830582618,-0.02038243812357541,0.009618106765393167
1746576066623631600,0.181631591796875,-0.00810498052239418,-0.010573443862004204,0.007714812161028385
1746576066633596700,0.1915966796875,-0.007056932774186134,-0.02073396867471747,-0.00842231197641231
1746576066643560700,0.201560791015625,-0.024414310288429258,-0.01317657099852804,0.0023677885772660375
1746576066653525500,0.211525390625,-0.0185784437417984,-0.01000824316071812,0.005640389640303329
1746576066663489500,0.221489501953125,0.0038660277783870694,0.009782905405666679,0.018125695005618035
1746576066673454600,0.23145458984375,-0.016485855376720426,-0.0011354611701797693,0.012919230670016258
1746576066683418600,0.241418701171875,-0.023818097960948942,-0.007976668834453448,-0.004722982534440234
1746576066693383700,0.2513837890625,-0.017981646892428396,-0.009049284768337383,0.0002123823753558099
1746576066703347700,0.26134765625,-0.012743746238946915,0.004692797458730638,0.00041855420563369986
1746576066713312500,0.2713125,-0.01843114422559738,0.014687445918936282,-0.0038977654903661458
