time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
1746728658361075700,0.25707568359375,0.09444232947059995,-0.03486906364560127,0.04649919203945193,-0.035468053072690964,-1.972236956335703e-17,0.9939394371604517,0.009450856807289548,left,0.009319543838500977,-0.19933034758042803,0.9064757428083569,-9.569635726082325,-0.09961018495731484,-0.024844974279403687,-0.23704147338867188,1.9418448459029196,-0.04241001605987549
1746728658400542700,0.296542724609375,-0.15976796552151987,0.0005418172804638743,-0.07446012417240809,-0.0500512532889843,-0.05144492952785852,0.9919546581726741,-0.11717222379421621,left,-0.0020356341265141964,-0.16874512322849988,-1.537971492050588,-9.544237665453553,-0.08851544724790354,-0.08563107252120972,0.002717866562306881,1.6469829247809946,0.0071033937856554985
1746728658440542700,0.336542724609375,-0.1570485963250927,0.03466663137078285,-0.07318419151585617,-0.046558260917663574,-0.0505833505797663,0.9920883418893942,-0.11522708852354129,left,-0.0003222823143005371,-0.1691558406780884,-1.5119056151628494,-9.547716155219078,-0.08857784842787857,-0.08481397479772568,-0.007053464651107788,1.6509534358471631,0.010040491819381714
1746728658480542700,0.376542724609375,-0.1543282538536386,0.06879143416881561,-0.07190808830006602,-0.04306527227163315,-0.049721671963654845,0.992219709289636,-0.11328074209255647,left,0.0013845562934875488,-0.16956135746958795,-1.4858239561840891,-9.551130932098626,-0.08864004238069527,-0.08399687707424164,-0.016826391220092773,1.6548732396394013,0.012982726097106934
1746728658520542700,0.416542724609375,-0.1574179935945558,0.036740802228450775,-0.07336492621020711,-0.043983686715364456,-0.049263646197586115,0.9919970301427584,-0.11288316596465713,left,0.0016812682151794434,-0.17254403984985597,-1.514546777321398,-9.541577506333589,-0.09018051864013443,-0.05709050968289375,-0.014243662357330322,1.683696452411264,0.0125703364610672
1746728658560542700,0.456542724609375,-0.16050817056257544,0.004690162837505341,-0.0748214159194391,-0.044902101159095764,-0.04880546058645034,0.991769673717916,-0.1124948974671698,left,0.0019602179527282715,-0.17552791570906726,-1.543214799531549,-9.531849893045425,-0.09172056681582037,-0.03018413856625557,-0.01166650652885437,1.712516304182261,0.01215827465057373
1746728658600542700,0.496542724609375,-0.16359881546470803,-0.027360472828149796,-0.07627755214260637,-0.04582051560282707,-0.048346986349258866,0.9915376056781732,-0.11211567986342774,left,0.002221524715423584,-0.17851297398901347,-1.5718274382926523,-9.521948676756024,-0.09326018163565436,-0.003277769312262535,-0.009094998240470886,1.7413322104305027,0.011746630072593689
1746728658640542700,0.536542724609375,-0.1642887911079209,-0.00179331935942173,-0.07660382107281066,-0.02019365131855011,-0.04847417328737654,0.9915024942773325,-0.11243909939820661,left,-0.0029988884925842285,-0.1785354231906178,-1.5783905962005256,-9.520823472118376,-0.09330036088600037,-0.025595270097255707,-0.009959116578102112,1.741548921921104,0.022088810801506042
1746728658680542700,0.576542724609375,-0.16533474459544928,0.045076560229063034,-0.07707321572875936,0.0087601812556386,-0.047958656282009814,0.9913683798282785,-0.11172786154441516,left,0.00003653764724731445,-0.18115586748324347,-1.5875915552660822,-9.514632800784707,-0.09459616932060848,-0.03304971382021904,-0.011600151658058167,1.7668321239985525,0.019649744033813477
1746728658720542700,0.616542724609375,-0.16551695688785054,0.049352556467056274,-0.07713852730887527,0.013369562104344368,-0.04725657483002046,0.9912782079322984,-0.11055583026285495,left,0.001144111156463623,-0.18373587522755702,-1.5885688758656382,-9.509815755891799,-0.09583305497702685,-0.021421687677502632,-0.005928367376327515,1.7917134672768413,0.01492471992969513
