time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
1746575892519918300,0.25491845703125,0.01451647538400598,-0.004565291106700897,0.007142658366858834,0.008471682667732239,3.877748752002486e-18,0.9946784535642564,0.0014999318570781892,right,-0.004185528960078955,-0.20591803251478086,0.1393455067229457,-9.598460254028438,-0.10277988986393854,0.002563364338129759,0.002695829374715686,2.0051240166366098,0.000981354620307684
1746575892559918600,0.294918701171875,0.01508391141739564,-0.0016368473879992962,0.007434977912404398,-0.004052160307765007,-0.00012546468695644997,0.9946838258434704,0.0013051862561733406,right,-0.004060089588165283,-0.2057726269231528,0.14479639253998175,-9.598671266430616,-0.10270684864007268,0.005838711280375719,0.0003724684938788414,2.0037281783640384,-0.0017112940549850464
1746575892599918600,0.334918701171875,0.015590529835385504,0.005774380639195442,0.0076773380058629565,-0.011480143293738365,-0.00005437604537784339,0.9947004429160333,0.0014975944372843885,right,-0.004494190216064453,-0.2054118158082509,0.14967049224921503,-9.599318916684389,-0.1025281037866189,0.009379200637340546,-0.0017997706308960915,2.0002643016457555,-0.00003165006637573242
1746575892639918600,0.374918701171875,0.016097031059367172,0.013185609132051468,0.007919694450851765,-0.018908128142356873,0.00001670310562497455,0.9947169402270502,0.0016897816867763676,right,-0.004928708076477051,-0.20505092287409918,0.15454415356703102,-9.599963059806823,-0.10234935818051744,0.01291969045996666,-0.003971961326897144,1.996799402014166,0.0016480833292007446
1746575892679918600,0.414918701171875,0.015110094045196346,-0.00019195524509996176,0.007417445860105321,-0.01823575608432293,0.00018999161755945453,0.9947713259284808,0.001929056043157718,right,-0.0004660487174987793,-0.20405885946339336,0.14509937580823898,-9.602087212353943,-0.10185680323166256,0.00400603236630559,-0.0015216600149869919,1.9872734487779438,0.00032648444175720215
1746575892719918600,0.454918701171875,0.014488436589886109,-0.0003546428633853793,0.007120328879743408,0.006454596295952797,0.00010814284116279841,0.9947939312637125,0.0016979191312045108,right,0.0005197525024414062,-0.20365966645640293,0.13914162731445393,-9.602967502319812,-0.101657359797927,0.0031395575497299433,0.0008456511422991753,1.9834398619644342,0.002628520131111145
1746575892759918300,0.49491845703125,0.014166053868118115,-0.0020736176520586014,0.0069662647093176756,-0.002112315036356449,0.00005528578267350678,0.9947591903181998,0.0015637704008435785,right,-0.002097785472869873,-0.20436646326466953,0.1360258973135613,-9.601607904404402,-0.10200841582552905,-0.013017332181334496,-0.0008057272061705589,1.9902273301474749,0.0017268657684326172
1746575892799918600,0.534918701171875,0.01412869615889724,0.006796311587095261,0.006940586812140253,-0.0026577813550829887,0.0001226498957856197,0.9947421899850761,0.001697774035926974,right,-0.001790463924407959,-0.2047015571288965,0.13565776725406758,-9.600945641103387,-0.10217554942541615,-0.008071648888289928,-0.0006876615807414055,1.9934449770197271,0.0014738887548446655
1746575892839918600,0.574918701171875,0.014091395418491618,0.015666240826249123,0.006914912244477247,-0.0032032474409788847,0.0001900431966448962,0.9947251836308405,0.0018318342309027072,right,-0.0014832019805908203,-0.20503665403023927,0.13529023084961808,-9.600282208758593,-0.10234267610468531,-0.0031259655952453613,-0.000569656491279602,1.996662477761507,0.0012209117412567139
1746575892879918600,0.614918701171875,0.013798602351381115,0.005883961915969849,0.006733690394542096,-0.024616140872240067,0.0005547486062754806,0.9947406906889862,0.0025329758946069335,right,-0.001462399959564209,-0.20475039224578734,0.1324872017933987,-9.600892449611425,-0.10220263696164661,0.012932827696204185,0.0003026844933629036,1.9939139097057281,0.0015732049942016602
