time,seconds_elapsed,z,y,x
1746738741971422700,0.021422607421875,0.0007137185893952847,-0.013310976326465607,-0.009271054528653622
1746738741981502500,0.03150244140625,-0.0025152163580060005,0.01605447567999363,0.016914013773202896
1746738741991581700,0.041581787109375,0.0005831057205796242,-0.00458236038684845,-0.005877586081624031
1746738742001660700,0.05166064453125,-0.00013276375830173492,-0.007662642747163773,-0.009086919017136097
1746738742011739400,0.061739501953125,0.0002728356048464775,0.01185673102736473,0.010704629123210907
1746738742021819600,0.071819580078125,0.00024206005036830902,-0.0069663310423493385,-0.0023326787631958723
1746738742031898600,0.081898681640625,-0.00015608267858624458,-0.009130416437983513,-0.005717822350561619
1746738742041977600,0.0919775390625,-0.00030921539291739464,0.011547432281076908,0.007353504654020071
1746738742052056600,0.102056640625,0.0007475269958376884,-0.0007739490829408169,0.00019679174874909222
1746738742062136600,0.112136474609375,0.00008312473073601723,-0.007405007258057594,-0.004555652849376202
1746738742072215600,0.122215576171875,-0.0002806629054248333,0.0056601944379508495,0.004584315232932568
1746738742082294500,0.13229443359375,-0.0000015855766832828522,-0.002438352908939123,0.0022962153889238834
1746738742092373500,0.14237353515625,-0.000045794062316417694,-0.00511483009904623,-0.0051377322524785995
1746738742102453500,0.15245361328125,0.001108984462916851,0.009177235886454582,0.0013453357387334108
1746738742112532700,0.16253271484375,-0.00030036037787795067,0.002710281405597925,0.003732060780748725
1746738742122611500,0.172611572265625,0.0027734008617699146,-0.008248839527368546,-0.0032698879949748516
1746738742132690700,0.182690673828125,-0.0000748499296605587,0.003878663294017315,0.0022732154466211796
1746738742142770400,0.1927705078125,-0.0013930457644164562,0.0021140705794095993,-0.0031823471654206514
1746738742152849700,0.202849609375,0.0019409656524658203,-0.001543781254440546,-0.005355753004550934
1746738742162928600,0.2129287109375,0.0016191871836781502,0.0036965031176805496,0.004961410071700811
1746738742173007600,0.223007568359375,-0.0003456934355199337,-0.0019723018631339073,0.0014806586550548673
1746738742183087600,0.233087646484375,0.0020263749174773693,-0.005201720632612705,-0.0005797860212624073
1746738742193166600,0.24316650390625,0.0014713723212480545,0.0065966155380010605,0.002143296180292964
1746738742203245600,0.25324560546875,-0.0012864596210420132,-0.0016817855648696423,-0.0009522505570203066
1746738742213324500,0.263324462890625,0.00034792255610227585,-0.004400607198476791,0.0009748127777129412
1746738742223404500,0.273404541015625,0.00010763714089989662,-0.0010620858520269394,0.002340825507417321
1746738742233483500,0.2834833984375,0.0001622322015464306,0.00012089032679796219,0.002342423191294074
1746738742243562500,0.2935625,0.0015106224454939365,-0.0018166154623031616,-0.0005509628099389374
1746738742253641700,0.303641845703125,0.0003343038260936737,0.0022540264762938023,0.0011662434553727508
1746738742263720200,0.31372021484375,-0.0008551739156246185,-0.0013729645870625973,-0.0005808077985420823
1746738742273799400,0.32379931640625,0.0016101142391562462,-0.004451845306903124,-0.0007565763662569225
1746738742283878400,0.33387841796875,-0.0012851031497120857,0.0013796589337289333,0.0005547467735596001
1746738742293957000,0.34395703125,0.00011998042464256287,0.004005535040050745,-0.0030045679304748774
1746738742304037400,0.354037353515625,0.0010207113809883595,0.000493235420435667,-0.00033367559080943465
1746738742314116400,0.364116455078125,-0.0010786587372422218,-0.0030855201184749603,0.0014570339117199183
1746738742324195300,0.3741953125,0.00015051988884806633,-0.00039789360016584396,-0.0004736032569780946
1746738742334274300,0.3842744140625,0.0023401707876473665,-0.000370729248970747,-0.003965806681662798
1746738742344354300,0.394354248046875,0.0002464628778398037,0.002507100347429514,0.00098333484493196
1746738742354433300,0.404433349609375,0.0014209169894456863,0.0017606164328753948,0.004555433057248592
1746738742364512300,0.41451220703125,0.0009700348600745201,-0.003176421392709017,-0.00037802988663315773
1746738742374591200,0.42459130859375,0.0003170277923345566,0.000021768733859062195,0.0003319688839837909
1746738742384671200,0.434671142578125,0.0006591957062482834,0.001568920910358429,-0.000741826428566128
1746738742394750500,0.44475048828125,0.0014501544646918774,-0.0011040936224162579,0.0000430070940637961
1746738742404829200,0.4548291015625,-0.00013556936755776405,-0.003381183836609125,0.0007656429661437869
